"","ntrips_id","island","site","landing_site","ext_worker","date","worked_y.n","reason_not_fishing","other_reason","surface_gillnet","circular_net","purse_seine","surface_gillnet_seine","demersal_gillnet","spear_fishing","hook_line","hook_line_shore"
"2226","uuid:c995f6d3-36d7-49a6-8182-43008f3f0de4","PC","RI","ribeira-ize","jose-gomes","2023-01-24","sim",NA,NA,0,0,0,0,0,0,2,0
"2227","uuid:bd2a024c-1f31-4608-a6b6-cd8e6d32ae85","PC","RI","ribeira-ize","jose-gomes","2023-01-27","sim",NA,NA,0,0,0,0,0,0,2,0
"2228","uuid:69113227-cdb7-4942-80c3-2167778a4d69","PC","RI","ribeira-ize","jose-gomes","2023-01-31","nao-pesca","mal-tempo",NA,0,0,0,0,0,0,0,0
"2229","uuid:d181f46a-dfb0-4232-bae3-d451f52ca672","PC","RI","ribeira-ize","jose-gomes","2023-02-03","sim",NA,NA,0,0,0,0,0,0,1,0
"2230","uuid:c0c98cf0-519c-43fc-9989-706bd865bf98","PC","RI","ribeira-ize","jose-gomes","2023-02-07","pessoal",NA,NA,0,0,0,0,0,0,0,0
"2231","uuid:3e4bd67f-bb50-47b6-bd51-2044e3465320","PC","RI","ribeira-ize","jose-gomes","2023-02-10","sim",NA,NA,0,0,0,0,0,0,1,0
"2232","uuid:5572f26d-33c8-4ff2-8daf-4ed12d973f0d","PC","RI","ribeira-ize","jose-gomes","2023-02-14","pessoal",NA,NA,0,0,0,0,0,0,0,0
"2233","uuid:9d25916e-64ef-497b-9d36-59a12d442425","PC","RI","ribeira-ize","jose-gomes","2023-02-17","sim",NA,NA,0,0,0,0,0,0,1,0
"2234","uuid:ff079b51-a19d-4238-82f9-ac356661b3c0","PC","RI","ribeira-ize","jose-gomes","2023-02-21","sim",NA,NA,0,0,0,0,0,0,1,0
"2235","uuid:73265adc-895b-4786-ba63-30d9a42047f2","PC","RI","ribeira-ize","jose-gomes","2023-02-24","sim",NA,NA,0,0,0,0,0,0,1,8
"2236","uuid:c5356296-1819-4501-a0f5-6556dd646e80","PC","RI","ribeira-ize","jose-gomes","2023-02-28","nao-pesca","outra","Porque ningu√©m saiu P mar",0,0,0,0,0,0,0,0
"2237","uuid:fb18d0b0-f08c-4e8b-a89c-b9d8a78b4c9a","PC","RI","ribeira-ize","jose-gomes","2023-03-03","sim",NA,NA,0,0,0,0,0,0,1,0
"2238","uuid:288ce43b-5759-42a9-9199-449a0c3ed795","PC","RI","ribeira-ize","jose-gomes","2023-03-07","nao-pesca","mal-tempo",NA,0,0,0,0,0,0,0,0
"2239","uuid:2a813067-1f06-41f6-a16d-c24b463c2b52","PC","RI","ribeira-ize","jose-gomes","2023-03-10","sim",NA,NA,0,0,0,0,0,0,1,0
"2240","uuid:b40ab656-cf15-4a4a-afce-8b722f2905fa","PC","RI","ribeira-ize","jose-gomes","2023-03-14","sim",NA,NA,0,0,0,0,0,0,1,0
"2241","uuid:1637bdcf-3e76-47dd-88eb-b16b619be632","PC","RI","ribeira-ize","jose-gomes","2023-03-17","sim",NA,NA,0,0,0,0,0,0,1,0
"2242","uuid:3719fc19-219b-4750-8a7d-3c47de32bb83","PC","RI","ribeira-ize","jose-gomes","2023-03-21","nao-pesca","mal-tempo",NA,0,0,0,0,0,0,0,0
"2243","uuid:a4e03d31-5a3a-4a1e-83ea-2c882db5f51f","PC","RI","ribeira-ize","jose-gomes","2023-03-24","nao-pesca","mal-tempo",NA,0,0,0,0,0,0,0,0
"2244","uuid:09391e1c-2919-42ea-b476-bb940c64bcce","PC","RI","ribeira-ize","jose-gomes","2023-03-28","sim",NA,NA,0,0,0,0,0,1,3,1
"2245","uuid:130e986b-5be8-4d96-89ed-48b425d1a14d","PC","RI","ribeira-ize","jose-gomes","2023-05-16","sim",NA,NA,0,0,0,0,0,0,2,0
"2246","uuid:12e2a849-4f0e-467a-8167-d9edb374c583","PC","RI","ribeira-ize","jose-gomes","2023-05-19","sim",NA,NA,0,0,0,0,0,0,2,0
"2247","uuid:d6510ceb-e122-412a-ac9e-c2d3f987e2b1","PC","RI","ribeira-ize","jose-gomes","2023-05-23","sim",NA,NA,0,0,0,0,0,0,1,0
"2248","uuid:f99cd905-728e-4c72-9006-c7cda4fec224","PC","RI","ribeira-ize","jose-gomes","2023-05-26","sim",NA,NA,0,0,0,0,0,0,3,0
"2249","uuid:0072765e-b961-4218-aced-b3f56a1e7a59","PC","RI","ribeira-ize","jose-gomes","2023-05-30","nao-pesca","mal-tempo",NA,0,0,0,0,0,0,0,0
"2250","uuid:a8a9edee-6e35-476b-a1fd-f9da62d99a6e","PC","RI","ribeira-ize","jose-gomes","2023-06-02","nao-pesca","outra","Nenhuma embarca√ß√£o saiu p mar",0,0,0,0,0,0,0,0
"2251","uuid:dafabe61-7cdb-4d03-9851-4e9b9c144587","PC","RI","ribeira-ize","jose-gomes","2023-06-06","pessoal",NA,NA,0,0,0,0,0,0,0,0
"2252","uuid:b6165f2a-11a8-4391-b2fb-857e696ecdc6","PC","RI","ribeira-ize","jose-gomes","2023-06-09","sim",NA,NA,0,0,0,0,0,0,1,0
"2253","uuid:56382ed7-6a38-4ca1-8880-1e2cbc98eb45","PC","RI","ribeira-ize","jose-gomes","2023-06-13","sim",NA,NA,0,0,0,0,0,0,3,0
"2254","uuid:b72c6b13-4135-4390-8ad1-cdc67cd766bc","PC","RI","ribeira-ize","jose-gomes","2023-06-16","nao-pesca","mal-tempo",NA,0,0,0,0,0,0,0,0
"2255","uuid:1130a8ae-3fe4-4b0f-8d79-23c6624b83d7","PC","RI","ribeira-ize","jose-gomes","2023-06-20","sim",NA,NA,0,0,0,0,0,0,2,0
"2256","uuid:7660a295-0c49-420b-afaa-5a763f3ce6fb","PC","RI","ribeira-ize","jose-gomes","2023-06-23","sim",NA,NA,0,0,0,0,0,0,1,0
"2257","uuid:ea5a8ebd-01cb-49be-a257-9b35ed71e193","PC","RI","ribeira-ize","jose-gomes","2023-06-27","sim",NA,NA,0,0,0,0,0,0,1,0
"2258","uuid:0aa31a9e-044e-4056-94b2-f5483d0df13f","PC","RI","ribeira-ize","jose-gomes","2023-06-30","sim",NA,NA,0,0,0,0,0,0,0,1
"2259","uuid:26b41601-7e92-4a81-82b1-4cf4411c8ece","PC","RI","ribeira-ize","jose-gomes","2023-07-04","sim",NA,NA,0,0,0,0,0,0,0,1
"2260","uuid:7e93870c-91c9-4036-a7e7-1b557258b2d6","PC","RI","ribeira-ize","jose-gomes","2023-07-07","nao-pesca","nao-combustvel",NA,0,0,0,0,0,0,0,0
"2261","uuid:9336347b-5fa8-4b92-b695-4ffdf0339b20","PC","RI","ribeira-ize","jose-gomes","2023-07-11","sim",NA,NA,0,0,0,0,0,0,1,0
"2262","uuid:bab49005-06ff-404e-bc15-4ce4169c0332","PC","RI","ribeira-ize","jose-gomes","2023-07-14","sim",NA,NA,0,0,0,0,0,0,1,0
"2263","uuid:8c6a48f4-8f4b-4616-ac03-47e201199d22","PC","RI","ribeira-ize","jose-gomes","2023-07-18","nao-pesca","outra","Nenhuma embarca√ß√£o saiu p mar",0,0,0,0,0,0,0,0
"2264","uuid:ea98b503-5e0e-467b-9a22-188ff8532ee2","PC","RI","ribeira-ize","jose-gomes","2023-07-21","sim",NA,NA,0,0,0,0,0,1,1,0
"2265","uuid:bc94afe1-848e-4ccd-8498-5b056e15491a","PC","RI","ribeira-ize","jose-gomes","2023-07-25","sim",NA,NA,0,0,0,0,0,0,1,0
"2266","uuid:8320f653-d5cb-4aac-9982-6754d77e6fe7","PC","RI","ribeira-ize","jose-gomes","2023-07-28","nao-pesca","outra","Nenhuma embarca√ß√£o saiu p mar",0,0,0,0,0,0,0,0
"2267","uuid:1df2e12a-49dd-4258-88b2-b53cd8613e9f","PC","RI","ribeira-ize","jose-gomes","2023-08-01","sim",NA,NA,0,0,0,0,0,0,1,0
"2268","uuid:48101464-d590-4eec-b990-4279cdcd360f","PC","RI","ribeira-ize","jose-gomes","2023-08-04","nao-pesca","outra","Nenhuma embarca√ß√£o n√£o foi p mar",0,0,0,0,0,0,0,0
"2269","uuid:a502426a-355d-489d-a2a3-567c5d2df99c","PC","RI","ribeira-ize","jose-gomes","2023-08-11","nao-pesca","outra","Mar n√£o est√° bom",0,0,8,0,0,0,0,0
"2270","uuid:bb0ab02e-bb3d-430a-baed-16fd6e0c493d","PC","RI","ribeira-ize","jose-gomes","2023-08-15","nao-pesca","outra","Nenhuma embarca√ß√£o sa√≠ram para mar",0,0,0,0,0,0,0,0
"2271","uuid:23d794b0-974c-4bad-8182-89d053806bec","PC","RI","ribeira-ize","jose-gomes","2023-08-22","sim",NA,NA,0,0,0,0,0,0,1,0
"2272","uuid:f9ea190e-4051-4712-b5ea-479a25092fb2","PC","RI","ribeira-ize","jose-gomes","2023-08-23","pessoal",NA,NA,0,0,0,0,0,0,0,0
"2273","uuid:f8e67560-0d2b-402b-8b3d-b7858fea46e4","PC","RI","ribeira-ize","jose-gomes","2023-08-25","nao-pesca","outra","Mar est√° bravo MTS ondas",0,0,0,0,0,0,0,0
"2274","uuid:0fc358c6-bfca-4a72-a025-f8d74d1e0c24","PC","RI","ribeira-ize","jose-gomes","2023-08-29","nao-pesca","outra","Nenhuma embarca√ß√£o n√£o saii p mar",0,0,0,0,0,0,0,0
"2275","uuid:a10de487-38d6-4ff9-a05f-d42c38de7e6f","PC","RI","ribeira-ize","jose-gomes","2023-09-01","sim",NA,NA,0,0,0,0,0,0,1,0
"2276","uuid:724f6bad-dfc4-4e8a-8dd8-008dbb936944","PC","RI","ribeira-ize","jose-gomes","2023-09-05","sim",NA,NA,0,0,0,0,0,0,1,0
"2277","uuid:0d1433f4-fdaf-4d40-ad61-8bbf22f75514","PC","RI","ribeira-ize","jose-gomes","2023-09-08","nao-pesca","outra","Nenhuma embarca√ß√£o saiu p mar",0,0,0,0,0,0,0,0
"2278","uuid:ff43feec-c6b7-4031-bd16-880695f5a1d0","PC","RI","ribeira-ize","jose-gomes","2023-09-12","sim",NA,NA,0,0,0,0,0,0,1,0
"2279","uuid:244e7e1c-310d-466f-bf69-a6ca95a1b643","PC","RI","ribeira-ize","jose-gomes","2023-09-15","nao-pesca","outra","Mar est√° bravo",0,0,0,0,0,0,0,0
"2280","uuid:be9512a1-a3a8-4226-92ef-5d526d84e257","PC","RI","ribeira-ize","jose-gomes","2023-09-19","nao-pesca","outra","Mar est√° brabo",0,0,0,0,0,0,0,0
"2281","uuid:d1d4037c-61e4-45d7-9377-803e36329993","PC","RI","ribeira-ize","jose-gomes","2023-09-22","sim",NA,NA,0,0,0,0,0,0,3,0
"2282","uuid:5f8e9537-840a-4508-b71e-4482c86de6e7","PC","RI","ribeira-ize","jose-gomes","2023-09-26","sim",NA,NA,0,0,0,0,0,1,1,0
"2283","uuid:7b300a4e-8413-465d-af20-0cf5015e7d96","PC","RI","ribeira-ize","jose-gomes","2023-09-29","nao-pesca","outra","Nenhuma embarca√ß√£o foram para mar",0,0,0,0,0,0,0,0
"2284","uuid:deb90247-704b-486e-b532-2b2979f96e09","PC","RI","ribeira-ize","jose-gomes","2023-10-03","nao-pesca","outra","Nenhuma embarca√ß√£o foram para mar",0,0,0,0,0,0,0,0
"2285","uuid:8f6b82b3-8880-41db-b963-b89976b68b66","PC","RI","ribeira-ize","jose-gomes","2023-10-06","sim",NA,NA,0,0,0,0,0,0,1,0
"2286","uuid:9a3add8a-bbd3-443d-9347-437eb4fd3746","PC","RI","ribeira-ize","jose-gomes","2023-10-10","sim",NA,NA,0,0,0,0,0,0,1,0
"2287","uuid:d2124b9d-fb43-4a45-b8d2-d85d705d50d5","PC","RI","ribeira-ize","jose-gomes","2023-10-17","nao-pesca","outra","Nenhuma embarca√ß√£o saiu p mar",0,0,0,0,0,0,0,0
"2288","uuid:d681680a-48a2-4025-86f8-18913a32ad29","PC","RI","ribeira-ize","jose-gomes","2023-10-20","sim",NA,NA,0,0,0,0,0,0,2,0
"2289","uuid:8fbb8bf9-a7c9-41ac-a557-3bdcc6498f31","PC","RI","ribeira-ize","jose-gomes","2023-10-24","sim",NA,NA,0,0,0,0,0,0,2,0
"2290","uuid:2fd49f01-9606-4d45-882a-f78b7c79d626","PC","RI","ribeira-ize","jose-gomes","2023-10-27","nao-pesca","mal-tempo",NA,0,0,0,0,0,0,0,0
"2291","uuid:82f5a300-048a-48ef-a2a8-469b74fe92ae","PC","RI","ribeira-ize","jose-gomes","2023-10-31","nao-pesca","mal-tempo",NA,0,0,0,0,0,0,0,0
"2292",NA,"PC","SA","santo-antonio","marlene","2019-08-06","sim",NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"2293",NA,"PC","SA","santo-antonio","marlene","2019-08-23","nao-pesca","mal-tempo",NA,NA,NA,NA,0,NA,NA,NA,NA
"2294",NA,"PC","SA","santo-antonio","marlene","2019-08-27","sim",NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"2295",NA,"PC","SA","santo-antonio","marlene","2019-08-30","nao-pesca","nao-combustvel",NA,NA,NA,NA,0,NA,NA,NA,NA
"2296",NA,"PC","SA","santo-antonio","marlene","2019-09-03","sim",NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"2297",NA,"PC","SA","santo-antonio","marlene","2019-09-06","nao-pesca","nao-combustvel",NA,NA,NA,NA,0,NA,NA,NA,NA
"2298",NA,"PC","SA","santo-antonio","marlene","2019-09-10","nao-pesca","nao-combustvel",NA,NA,NA,NA,0,NA,NA,NA,NA
"2299",NA,"PC","SA","santo-antonio","marlene","2019-09-17","nao-pesca",NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"2300",NA,"PC","SA","santo-antonio","marlene","2019-09-20","sim",NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"2301",NA,"PC","SA","santo-antonio","marlene","2019-10-04","sim",NA,NA,1,0,0,0,0,0,1,0
"2302",NA,"PC","SA","santo-antonio","marlene","2019-10-08","sim",NA,NA,0,0,0,0,0,0,1,0
"2303",NA,"PC","SA","santo-antonio","marlene","2019-10-11","sim",NA,NA,0,0,0,0,0,0,1,0
"2304",NA,"PC","SA","santo-antonio","marlene","2019-10-15","nao-pesca","nao-combustvel",NA,0,0,0,0,0,0,0,0
"2305",NA,"PC","SA","santo-antonio","marlene","2019-10-18","sim",NA,NA,0,0,0,0,0,0,1,0
"2306",NA,"PC","SA","santo-antonio","marlene","2019-10-25","sim",NA,NA,0,0,0,0,0,0,3,0
"2307",NA,"PC","SA","santo-antonio","marlene","2019-11-01","sim",NA,NA,0,0,0,0,0,0,1,0
"2308",NA,"PC","SA","santo-antonio","marlene","2019-11-05","sim",NA,NA,0,0,0,0,0,0,2,0
"2309",NA,"PC","SA","santo-antonio","marlene","2019-11-08","nao-pesca","nao-combustvel",NA,0,0,0,0,0,0,0,0
"2310",NA,"PC","SA","santo-antonio","marlene","2019-11-12","sim",NA,NA,0,0,0,0,0,0,1,0
"2311",NA,"PC","SA","santo-antonio","marlene","2019-11-15","nao-pesca","mal-tempo",NA,0,0,0,0,0,0,0,0
"2312",NA,"PC","SA","santo-antonio","marlene","2019-11-19","nao-pesca","nao-combustvel",NA,0,0,0,0,0,0,0,0
"2313",NA,"PC","SA","santo-antonio","marlene","2019-11-22","nao-pesca",NA,NA,0,0,0,0,0,0,0,0
"2314",NA,"PC","SA","santo-antonio","marlene","2019-11-26","nao-pesca","mal-tempo",NA,0,0,0,0,0,0,0,0
"2315",NA,"PC","SA","santo-antonio","marlene","2019-11-29","sim",NA,NA,0,0,0,0,0,0,2,0
"2316",NA,"PC","SA","santo-antonio","marlene","2019-12-10","sim",NA,NA,0,0,0,0,0,0,1,0
"2317",NA,"PC","SA","santo-antonio","marlene","2019-12-13","nao-pesca",NA,"Os pescadores n„o foram para o mar",0,0,0,0,0,0,0,0
"2318",NA,"PC","SA","santo-antonio","marlene","2019-12-17","sim",NA,NA,0,0,0,0,0,0,2,0
"2319",NA,"PC","SA","santo-antonio","marlene","2019-12-20","nao-pesca",NA,"Por causa de busto de onda gigante",0,0,0,0,0,0,0,0
"2320",NA,"PC","SA","santo-antonio","marlene","2019-12-24","sim",NA,NA,0,0,0,0,0,0,1,0
"2321",NA,"PC","SA","santo-antonio","marlene","2019-12-27","sim",NA,NA,0,0,0,0,0,0,1,0
"2322",NA,"PC","SA","santo-antonio","marlene","2019-12-31","sim",NA,NA,0,0,0,0,0,0,2,0
"2323",NA,"PC","SA","santo-antonio","marlene","2020-01-03","sim",NA,NA,0,0,0,0,0,0,1,0
"2324",NA,"PC","SA","santo-antonio","marlene","2020-01-07","sim",NA,NA,0,0,0,0,0,0,1,0
"2325",NA,"PC","SA","santo-antonio","marlene","2020-01-10","nao-pesca",NA,"N„o foram",0,0,0,0,0,0,0,0
"2326",NA,"PC","SA","santo-antonio","marlene","2020-01-14","sim",NA,NA,0,0,0,0,0,0,1,0
"2327",NA,"PC","SA","santo-antonio","marlene","2020-01-17","sim",NA,NA,0,0,0,0,0,0,1,0
"2328",NA,"PC","SA","santo-antonio","marlene","2020-01-21","sim",NA,NA,0,0,0,0,0,0,3,0
"2329",NA,"PC","SA","santo-antonio","marlene","2020-01-24","sim",NA,NA,0,0,0,0,0,0,1,0
"2330",NA,"PC","SA","santo-antonio","marlene","2020-01-28","sim",NA,NA,0,0,0,0,0,0,2,0
"2331",NA,"PC","SA","santo-antonio","marlene","2020-01-31","sim",NA,NA,0,0,0,0,0,0,1,0
"2332",NA,"PC","SA","santo-antonio","marlene","2020-02-04","nao-pesca",NA,"Os pescadores n„o foram",0,0,0,0,0,0,0,0
"2333",NA,"PC","SA","santo-antonio","marlene","2020-02-11","sim",NA,NA,0,0,0,0,0,0,2,0
"2334",NA,"PC","SA","santo-antonio","marlene","2020-02-18","sim",NA,NA,0,0,0,0,0,0,3,0
"2335",NA,"PC","SA","santo-antonio","marlene","2020-02-21","nao-pesca",NA,"Muita chuva",0,0,0,0,0,0,0,0
"2336",NA,"PC","SA","santo-antonio","marlene","2020-02-28","sim",NA,NA,0,0,0,0,0,0,2,0
"2337",NA,"PC","SA","santo-antonio","marlene","2020-03-03","sim",NA,NA,0,0,0,0,0,0,2,0
"2338",NA,"PC","SA","santo-antonio","marlene","2020-03-06","nao-pesca","mal-tempo",NA,0,0,0,0,0,0,0,0
"2339",NA,"PC","SA","santo-antonio","marlene","2020-03-13","sim",NA,NA,0,0,0,0,0,0,3,0
"2340",NA,"PC","SA","santo-antonio","marlene","2020-03-17","sim",NA,NA,0,0,0,0,0,0,3,0
"2341",NA,"PC","SA","santo-antonio","marlene","2020-03-20","sim",NA,NA,0,0,0,0,0,0,3,0
"2342",NA,"PC","SA","santo-antonio","marlene","2020-03-24","sim",NA,NA,0,0,0,0,0,0,2,0
"2343",NA,"PC","SA","santo-antonio","marlene","2020-03-27","sim",NA,NA,0,0,0,0,0,0,3,0
"2344",NA,"PC","SA","santo-antonio","marlene","2020-03-31","sim",NA,NA,0,0,0,0,0,0,5,0
"2345",NA,"PC","SA","santo-antonio","marlene","2020-04-03","sim",NA,NA,0,0,0,0,0,0,1,0
"2346",NA,"PC","SA","santo-antonio","marlene","2020-04-07","nao-pesca",NA,"Nenhum foi",0,0,0,0,0,0,0,0
"2347",NA,"PC","SA","santo-antonio","marlene","2020-04-10","nao-pesca",NA,"Estive doente",0,0,0,0,0,0,0,0
"2348",NA,"PC","SA","santo-antonio","marlene","2020-04-14","pessoal",NA,NA,0,0,0,0,0,0,0,0
"2349",NA,"PC","SA","santo-antonio","marlene","2020-04-17","nao-pesca","mal-tempo",NA,0,0,0,0,0,0,0,0
"2350",NA,"PC","SA","santo-antonio","marlene","2020-04-21","pessoal",NA,NA,0,0,0,0,0,0,0,0
"2351",NA,"PC","SA","santo-antonio","marlene","2020-04-24","pessoal",NA,NA,0,0,0,0,0,0,0,0
"2352",NA,"PC","SA","santo-antonio","marlene","2020-04-28","sim",NA,NA,0,0,0,0,0,0,2,0
"2353",NA,"PC","SA","santo-antonio","marlene","2020-05-01","nao-pesca","mal-tempo",NA,0,0,0,0,0,0,0,0
"2354",NA,"PC","SA","santo-antonio","marlene","2020-05-05","sim",NA,NA,0,0,0,0,0,0,3,0
"2355",NA,"PC","SA","santo-antonio","marlene","2020-05-08","nao-pesca","nao-combustvel",NA,0,0,0,0,0,0,0,0
"2356",NA,"PC","SA","santo-antonio","marlene","2020-05-12","sim",NA,NA,0,0,0,0,0,0,1,0
"2357",NA,"PC","SA","santo-antonio","marlene","2020-05-15","sim",NA,NA,0,0,0,0,0,0,1,0
"2358",NA,"PC","SA","santo-antonio","marlene","2020-05-22","nao-pesca",NA,"N„o forao",0,0,0,0,0,0,0,0
"2359",NA,"PC","SA","santo-antonio","marlene","2020-05-26","pessoal",NA,NA,0,0,0,0,0,0,0,0
"2360",NA,"PC","SA","santo-antonio","marlene","2020-05-29","nao-pesca",NA,"N„o forao",0,0,0,0,0,0,0,0
"2361",NA,"PC","SA","santo-antonio","marlene","2020-06-09","nao-pesca",NA,"Noa forao",0,0,0,0,0,0,0,0
"2362",NA,"PC","SA","santo-antonio","marlene","2020-06-12","nao-pesca",NA,"Noa forao",0,0,0,0,0,0,0,0
"2363",NA,"PC","SA","santo-antonio","marlene","2020-06-16","sim",NA,NA,0,0,0,0,0,0,1,0
"2364",NA,"PC","SA","santo-antonio","marlene","2020-06-23","nao-pesca",NA,"N„o forao",0,0,0,0,0,0,0,0
"2365","uuid:417379de-4f82-4d53-8aa9-cf0f30170e8c","PC","SA","sto-antonio","marlene","2020-06-26","sim",NA,NA,0,0,0,0,0,0,2,0
"2366","uuid:b7d1bb25-19d4-475c-91aa-a79c72d1b179","PC","SA","sto-antonio","marlene","2020-06-30","sim",NA,NA,0,0,0,0,0,0,2,0
"2367","uuid:dcf68bf6-f6b4-4bc2-9a01-72d4f68924b3","PC","SA","sto-antonio","marlene","2020-07-03","nao-pesca","outra","N„o forao",0,0,0,0,0,0,0,0
"2368","uuid:57c0f262-9865-4cb4-9c4c-eead6449a755","PC","SA","sto-antonio","marlene","2020-07-07","nao-pesca","outra","N„o forao",0,0,0,0,0,0,0,0
"2369","uuid:f6ed0556-daab-4bf9-bb0c-1f3f10f0fc42","PC","SA","sto-antonio","marlene","2020-07-10","sim",NA,NA,0,0,0,0,0,0,1,0
"2370","uuid:c7196ba4-9c5d-48b8-9c09-556bc399e968","PC","SA","sto-antonio","marlene","2020-07-14","sim",NA,NA,0,0,0,0,0,0,2,0
"2371","uuid:bb1476f2-894e-4400-830e-f4eb02bdbbc5","PC","SA","sto-antonio","marlene","2020-07-17","nao-pesca","nao-combustvel",NA,0,0,0,0,0,0,0,0
"2372","uuid:d7124006-f63d-4df6-af8b-4803e2bdbd5e","PC","SA","sto-antonio","marlene","2020-07-21","sim",NA,NA,0,0,0,0,0,0,1,0
"2373","uuid:a212f057-cb8b-45b6-8bf6-2baa26cf3fc3","PC","SA","sto-antonio","marlene","2020-07-24","nao-pesca","outra","N„o forao hoje",0,0,0,0,0,0,0,0
"2374","uuid:aad24683-ab33-4e58-a651-6823b982d50e","PC","SA","sto-antonio","marlene","2020-07-28","sim",NA,NA,0,0,0,0,0,0,2,0
"2375","uuid:df04bf93-f042-4fa5-8cd5-3e9d70ae6e30","PC","SA","sto-antonio","marlene","2020-07-31","sim",NA,NA,0,0,0,0,0,0,1,0
"2376","uuid:3886e5f5-2daa-4452-8714-f8c30618462a","PC","SA","sto-antonio","marlene","2020-08-04","sim",NA,NA,0,0,0,0,0,0,1,0
"2377","uuid:ed146df9-f355-4766-b814-8db6c203b8c7","PC","SA","sto-antonio","marlene","2020-08-07","sim",NA,NA,0,0,0,0,0,0,3,0
"2378","uuid:9e4c4932-271c-4479-8418-05397373e9c0","PC","SA","sto-antonio","marlene","2020-08-11","sim",NA,NA,0,0,0,0,0,0,1,0
"2379","uuid:b812d63d-d5e5-4627-8889-78c4060c975d","PC","SA","sto-antonio","marlene","2020-08-14","nao-pesca","outra","N„o forao",0,0,0,0,0,0,0,0
"2380","uuid:cc45cf2a-b2aa-4352-8546-1ca7a7f8c980","PC","SA","sto-antonio","marlene","2020-08-18","sim",NA,NA,0,0,0,0,0,0,2,0
"2381","uuid:8f77feaf-c257-4331-a821-94070982efec","PC","SA","sto-antonio","marlene","2020-08-21","sim",NA,NA,0,0,0,0,0,0,2,0
"2382","uuid:8f73977a-2d1a-4f51-be1b-7b79d066828e","PC","SA","sto-antonio","marlene","2020-08-25","nao-pesca","outra","Nenhuma  embarcaÁ„o saiu",0,0,0,0,0,0,0,0
"2383","uuid:cc6a769d-aeb5-46ad-a2d0-dee6a9bdfc85","PC","SA","sto-antonio","marlene","2020-08-28","nao-pesca","mal-tempo",NA,0,0,0,0,0,0,0,0
"2384","uuid:d871d033-23ac-4c98-957a-2fc9bf7f1601","PC","SA","sto-antonio","marlene","2020-09-01","nao-pesca","outra","Sair„o na terÁa  pra vir no  outro dia",0,0,0,0,0,0,0,0
"2385","uuid:29f16a46-ffb8-4a1c-82ed-19910e64e3b1","PC","SA","sto-antonio","marlene","2020-09-04","sim",NA,NA,0,0,0,0,0,0,2,0
"2386","uuid:cd84d9d1-fcf3-4930-af6f-b8540f499ee7","PC","SA","sto-antonio","marlene","2020-09-08","nao-pesca","outra","N„o forao",0,0,0,0,0,0,0,0
"2387","uuid:54f6d429-5911-441b-95ed-82964f66785f","PC","SA","sto-antonio","marlene","2020-09-11","sim",NA,NA,0,0,0,0,0,0,3,0
"2388","uuid:ef342a6b-e3a3-4df7-87d5-565638267dc4","PC","SA","sto-antonio","marlene","2020-09-15","nao-pesca","outra","N„o forao hoje porque peixe n„o est·  a vender",0,0,0,0,0,0,0,0
"2389","uuid:749865b7-d3b8-48d6-803a-d2a094be9e9a","PC","SA","sto-antonio","marlene","2020-09-18","sim",NA,NA,0,0,0,0,0,0,2,0
"2390","uuid:f3dbadc7-ef6f-4a5f-8282-a5f7a3507f71","PC","SA","sto-antonio","marlene","2020-09-22","sim",NA,NA,0,0,0,0,0,0,2,0
"2391","uuid:169e95d3-adf7-41a9-b5c9-375a4c56cd42","PC","SA","sto-antonio","marlene","2020-09-25","nao-pesca","outra","Nenhuma embarcaÁ„o foi",0,0,0,0,0,0,0,0
"2392","uuid:e5677c2c-c36c-487d-9d25-67ef6f59502e","PC","SA","sto-antonio","marlene","2020-09-29","sim",NA,NA,0,0,0,0,0,0,1,0
"2393","uuid:8aaf0885-df2e-4a11-b482-9684ea2e537e","PC","SA","sto-antonio","marlene","2020-10-02","pessoal",NA,NA,0,0,0,0,0,0,0,0
"2394","uuid:e6472c32-f79d-4c89-9a00-9cac63eb96cd","PC","SA","sto-antonio","marlene","2020-10-06","sim",NA,NA,0,0,0,0,0,0,1,0
"2395","uuid:6c6aa521-e8e9-4675-9096-b53891378154","PC","SA","sto-antonio","marlene","2020-10-09","nao-pesca","outra","Sair„o hoje pra regressar no domingo",0,0,0,0,0,0,0,0
"2396","uuid:d5fb5205-bbbc-44c9-817d-18a10de8af85","PC","SA","sto-antonio","marlene","2020-10-13","sim",NA,NA,0,0,0,0,0,0,2,0
"2397","uuid:9d6f0cc5-295d-4d7e-ad03-0657ae00f809","PC","SA","sto-antonio","marlene","2020-10-16","sim",NA,NA,0,0,0,0,0,0,3,0
"2398","uuid:6bc7677d-fb44-4495-a133-7656f11e79e7","PC","SA","sto-antonio","marlene","2020-10-20","sim",NA,NA,0,0,0,0,0,0,1,0
"2399","uuid:3952da8d-825f-46c0-918b-1ea3e57f54ef","PC","SA","sto-antonio","marlene","2020-10-23","sim",NA,NA,0,0,0,0,0,0,2,0
"2400","uuid:39c9c357-a1b9-4b77-aa34-ed21f69ce116","PC","SA","sto-antonio","marlene","2020-10-27","nao-pesca","outra","Razıes pessoais",0,0,0,0,0,0,0,0
